Source,FeatureID,Alt name,Constr,Period,Subperiod,BackupID,LocShort,LocLong
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0101h,,opus quadratum,Roman,Phase 1,53e5466d655fda8beb843856c047ec9e,"L.V.1,2,3,5,6,7,8,9,10,14","L.V.1; L.V.2; L.V.3; L.V.5; L.V.6; L.V.7; L.V.8; L.V.9; L.V.10; L.V.14"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0100h,,opus quadratum,Roman,Phase 1,1b80d20102ce7a00eaac3b1324fd06cc,"K.V.8; L.V.5","K.V.8; L.V.5"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0098h,,opus quadratum,Roman,Phase 1,b0ecede4137749e9165809d969c6a78b,"L.VI.4,8; M.VI.1,5","L.VI.4; L.VI.8; M.VI.1; M.VI.5"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0097h,,opus quadratum,Roman,Phase 1,d5c19a222e50cc748f25b7d5060bbccd,"L.V.15,16; L.VI.3","L.V.15; L.V.16; L.VI.3"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AS0070h,,,Roman,Phase 1,dc266e32271648429ebee00cc9f9455b,"L.V.10,11,14,15; L.VI.2,3,7,8,12,16; M.VI.9,13; M.VII.1,2,5,6,10,11,14,15,16; M.VIII.3,4,8,12; N.VIII.5,9","L.V.10; L.V.11; L.V.14; L.V.15; L.VI.2; L.VI.3; L.VI.7; L.VI.8; L.VI.12; L.VI.16; M.VI.9; M.VI.13; M.VII.1; M.VII.2; M.VII.5; M.VII.6; M.VII.10; M.VII.11; M.VII.14; M.VII.15; M.VII.16; M.VIII.3; M.VIII.4; M.VIII.8; M.VIII.12; N.VIII.5; N.VIII.9"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AS0071h,,"opus quadratum (base); brick-like stonework (impost)",Roman,Phase 1,62a1f33c30af3502852b08d85335c133,"M.VIII.10,11,12,14,15; M.IX.2N.VIII.9","M.VIII.10; M.VIII.11; M.VIII.12; M.VIII.14; M.VIII.15; M.IX.2; N.VIII.9"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0100h,,opus quadratum,Roman,Phase 1,7454dbe4ebbafb1b8d92c78db3bdb510,"M.VI.13,14,15","M.VI.13; M.VI.14; M.VI.15"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0099h,,opus quadratum,Roman,Phase 1,194696bcbd7975383028160434826ff3,"M.VI.5,6,9,10","M.VI.5; M.VI.6; M.VI.9; M.VI.10"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0111h,,opus quadratum,Roman,Phase 1,13614e049e30a3a93afab1f42a35ae82,"N.VIII.2,6","N.VIII.2; N.VIII.6"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0110h,,opus quadratum,Roman,Phase 1,946ecd349c3812180122ada155fcad35,"N.VII.13,14; N.VIII.1,2","N.VII.13; N.VII.14; N.VIII.1; N.VIII.2"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0109h,,opus quadratum,Roman,Phase 1,950999d69353e9dba9a6ff5f7c538be3,"M.VII.12; N.VII.9,13","M.VII.12; N.VII.9; N.VII.13"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0108h,,opus quadratum,Roman,Phase 1,2cb5580625f304ecdbafa2cffb9bf009,M.VII.8,M.VII.8
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0107h,,opus quadratum,Roman,Phase 1,90821e8a903d9d99c87bbe56d64adb59,"M.VI.15; M.VII.3,4","M.VI.15; M.VII.3; M.VII.4"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0106h,,opus quadratum,Roman,Phase 1,f6fe31a5f120375966dceae90489bdea,"M.VI.10,11,14,15","M.VI.10; M.VI.11; M.VI.14; M.VI.15"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0102h,,opus quadratum,Roman,Phase 1,a070fe82e40cb827123fcb962d067023,"M.VII.7,8,11","M.VII.7; M.VII.8; M.VII.11"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0105h,,opus quadratum,Roman,Phase 1,6034cff2b43b2e47692010b4f7bd6a1d,"M.VI.6,10","M.VI.6; M.VI.10"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0103h,,opus quadratum,Roman,Phase 1,32997eb9274062a152c5804e91a5eab6,"M.VII.12,15,16; N.VII.9","M.VII.12; M.VII.15; M.VII.16; N.VII.9"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0104h,,opus quadratum,Roman,Phase 1,b0394fb75a1636a2629756b9bb7e048f,M.VI.1,M.VI.1
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0104h,,opus quadratum,Roman,Phase 1,194ecdb56a827ca38f9d0fb777666d31,"M.VIII.4; N.VII.13; N.VIII.1","M.VIII.4; N.VII.13; N.VIII.1"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0099h,,opus quadratum,Roman,Phase 1,f89160047fc2007da1f170642504125e,"K.V.8,11,12","K.V.8; K.V.11; K.V.12"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0105h,,opus quadratum,Roman,Phase 1,c949dfb45526e69704afb043660e5894,"N.VIII.5,6","N.VIII.5; N.VIII.6"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0098h,,opus quadratum,Roman,Phase 1,5dd0d6d36122c8cad2675ba0ae1a2037,"K.V.10,11","K.V.10; K.V.11"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0106h,,opus quadratum,Roman,Phase 1,4c9bd59e744b05d4ce8aa5b8b286c68d,"M.VIII.12,16; N.VIII.9,13; N.IX.1","M.VIII.12; M.VIII.16; N.VIII.9; N.VIII.13; N.IX.1"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0113h,,opus quadratum,Roman,Phase 1,22a30286da697983b90f27ae7702ab70,"N.VIII.13; N.IX.1","N.VIII.13; N.IX.1"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0096h,,opus quadratum,Roman,Phase 1,c6bf71442a7ab035adf140c253ef66ec,"L.V.8,10,11,12","L.V.8; L.V.10; L.V.11; L.V.12"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0114h,,opus quadratum,Roman,Phase 1,a8c1f2febd61740333cd3d8bea498195,"M.IX.4; N.IX.1","M.IX.4; N.IX.1"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0095h,,opus quadratum,Roman,Phase 1,0dca43a8b40d3fa38cb604a8aae2cc9e,"L.V.5,9,10","L.V.5; L.V.9; L.V.10"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0115h,,opus quadratum,Roman,Phase 1,450005423ee668c2aa4d164a0b6bc82d,"M.IX.7,8","M.IX.7; M.IX.8"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0094h,,opus quadratum,Roman,Phase 1,5d51f7aa9d2c77c21cb07eea2ee6d769,"K.V.12,16; L.V.13","K.V.12; K.V.16; L.V.13"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AS0069h,,"opus quadratum (base); brick-like stonework (impost)",Roman,Phase 1,2a312341b1cda20d8b7219e75cf773c4,"K.V.16; K.VI.3,4; L.V.9,10,13,14; L.VI.1","K.V.16; K.VI.3; K.VI.4; L.V.9; L.V.10; L.V.13; L.V.14; L.VI.1"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0093h,,opus quadratum,Roman,Phase 1,58e46e9d27b5b98f17e210fa4c1118c4,"K.V.11,15,16; K.VI.3,4","K.V.11; K.V.15; K.V.16; K.VI.3; K.VI.4"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0107h,,opus quadratum,Roman,Phase 1,1cb768403b5bc30c05c89c4a9a2b5803,"M.VIII.15,16; M.IX.4","M.VIII.15; M.VIII.16; M.IX.4"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0108h,,opus quadratum,Roman,Phase 1,171be48299a47a39b4bd562333069204,"M.VIII.14,15; M.IX.2,3,7","M.VIII.14; M.VIII.15; M.IX.2; M.IX.3; M.IX.7"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0103h,,opus quadratum,Roman,Phase 1,b44f9729241b2b91da5233cb98b504f0,"L.V.12,16; M.V.13","L.V.12; L.V.16; M.V.13"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0102h,,opus quadratum,Roman,Phase 1,f32c1f534b9f9231a900ec9b053f1481,"L.V.8,12","L.V.8; L.V.12"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-AR0101h,,,Roman,Phase 1,c11003aeea1e2b6ade22d0d696e3c1a8,"M.VII.2,3,6","M.VII.2; M.VII.3; M.VII.6"
B3.P.064a (assumed same dimensions as Phase 2 counterpart),MU-FA0112h,,opus quadratum,Roman,Phase 1,51b6698ae595b18118042fde788afa1c,"N.VIII.6,7,11,13,14,15; N.IX.1,2","N.VIII.6; N.VIII.7; N.VIII.11; N.VIII.13; N.VIII.14; N.VIII.15; N.IX.1; N.IX.2"
B3.P.064a,MU-SX0040r,,opus caementicium,Roman,Phase 2,468fa0c23363ac65daaf57fda50c789a,"L.VIII.13,14; L.IX.1,2,6,7,10,11,15,16","L.VIII.13; L.VIII.14; L.IX.1; L.IX.2; L.IX.6; L.IX.7; L.IX.10; L.IX.11; L.IX.15; L.IX.16"
B3.P.064a,MU-SX0039r,,opus caementicium,Roman,Phase 2,f237d1e0cf7e31ea7f496b72fd535a71,L.VIII.13,L.VIII.13
B3.P.064a,MU-SX0038r,,opus caementicium,Roman,Phase 2,4b942fcd5084b9cab64a371d4b506451,"L.VIII.9,13","L.VIII.9; L.VIII.13"
B3.P.064a,MU-SX0035r,,opus caementicium,Roman,Phase 2,df9371645a6f22eb48162a7d336fce9e,"J.VI.3,7,8,11,12,16; J.VII.4; K.VI.13; K.VII.1,2,5,6,10","J.VI.3; J.VI.7; J.VI.8; J.VI.11; J.VI.12; J.VI.16; J.VII.4; K.VI.13; K.VII.1; K.VII.2; K.VII.5; K.VII.6; K.VII.10"
B3.P.064a,MU-SX0037r,,opus caementicium,Roman,Phase 2,a1e83d47405a2823f4a88dd40d8c9e9d,"K.VIII.8,12; L.VIII.5,9","K.VIII.8; K.VIII.12; L.VIII.5; L.VIII.9"
B3.P.064a,MU-SX0043r,,opus quadratum,Roman,Phase 2,16fb5c59a3c003f7fc0edc60fca42dd8,"M.IX.6,7,9,10","M.IX.6; M.IX.7; M.IX.9; M.IX.10"
B3.P.064a (assumed N side flush with AX-004),MU-SX0042r,,opus quadratum,Roman,Phase 2,f776b05a6986473afda37a6e824f0d08,"L.IX.12,16; M.IX.9","L.IX.12; L.IX.16; M.IX.9"
"assumed same dimensions as MU-FA0027h; assumed S side flush with AX-002; assumed placement based on same apse dimensions as with MU-FA0027h",MU-FA0025h,,,Roman,"Phase 1, Phase 2",6515bac2a9ddab0d848359f42226c5bf,"D.III.8; E.III.1,5","D.III.8; E.III.1; E.III.5"
"assumed same dimensions as MU-FA0027h; assumed S side flush with AX-002; assumed placement based on same apse dimensions as for MU-FA0027h",MU-FA0026h,,,Roman,"Phase 1, Phase 2",5cc62adc9c35724df124184aab438d46,"E.III.1,2","E.III.1; E.III.2"
"assumed same dimensions as MU-AR0002e and MU-AR0030r; assumed placement based on same apse dimensions as with MU-AR0002e and MU-AR0030r, following D1893.G.094a",MU-AR0029h,,opus quadratum,Roman,"Phase 1, Phase 2",3dc36b2d177fb8300b87a910e5097b8c,"E.III.1,2,5,6","E.III.1; E.III.2; E.III.5; E.III.6"
"assumed same dimensions as MU-AR0002e and MU-AR0030r; assumed placement based on same apse dimensions as with MU-AR0002e and MU-AR0030r, following D1893.G.094a",MU-AR0028h,,opus quadratum,Roman,"Phase 1, Phase 2",2d18d1780cfd78ef9e4b51b388989e44,"E.III.5,9","E.III.5; E.III.9"
"assumed dimensions similar to W part of MU-AS0006e, following D1893.G.094a",MU-AS0022h,,,Roman,"Phase 1, Phase 2",d786746ebd663efb5281b04107839c11,"E.III.5,6,9,10","E.III.5; E.III.6; E.III.9; E.III.10"
"B1.P.100a, B2.J.010a (assumed N side flush with AX-022, assumed S side abutting MU-AS0020r, MU-AS0005e, MU-AS0021r, and MU-AS0022h; assumed W side abutting MU-AS0019r)",MU-SX0005r,,,Roman,"Phase 1, Phase 2",e2491063a85d32aaa8b4a1a4ba1ab6b7,"C.IV.7,8,11,12; D.III.12,14,15,16; D.IV.1,2,3,4,5,6; E.III.6,9,10,11,13","C.IV.7; C.IV.8; C.IV.11; C.IV.12; D.III.12; D.III.14; D.III.15; D.III.16; D.IV.1; D.IV.2; D.IV.3; D.IV.4; D.IV.5; D.IV.6; E.III.6; E.III.9; E.III.10; E.III.11; E.III.13"
assumed E side abutting MU-FA0098h,MU-SX0029h,,,Roman,Phase 1,20c37de54cd3b2afd27ab88ba3a7b5e4,"J.V.16; J.VI.3,4; K.V.10,11,13,14; K.VI.1","J.V.16; J.VI.3; J.VI.4; K.V.10; K.V.11; K.V.13; K.V.14; K.VI.1"
B2.J.147,CI-0010e,,,Punic,,e03b2b8a384e45593400ae7c7d12dc93,F.V.4,F.V.4
B2.J.147,CI-0009r,,,Punic,,8d656e1169b493f4a006328c64bf3223,F.V.4,F.V.4
B2.J.147,CI-0011r,,,Punic,,8b94ab64d0720d39e996738bf8cf20f7,F.V.4,F.V.4
B2.J.147,CI-0012r,,,Punic,,39f2bf302763c0c09a14a0d0047761e7,"F.V.4; G.V.1","F.V.4; G.V.1"
B2.J.147,MU-IA0001e,,,Punic,,0db07c1c35877ebc199fcf9fad7a5f10,F.V.4,F.V.4
B2.J.279,TO-A0192e,,,Punic,,4448b98fb42a9fc6c3140f1c64878ba2,F.IV.16,F.IV.16
B2.J.010a,CI-0004e,,,Punic,,f9f4ed3753f3794ec574b17fb9dd9321,"G.IV.13,14","G.IV.13; G.IV.14"
B2.J.010a,CI-0003r,,,Punic,,cf0b790303d4f84a1e300ef92abf7af7,G.IV.14,G.IV.14
B2.J.010a,CI-0005e,,,Punic,,146476f45e92cce4d4af7fc10cd84f77,G.IV.14,G.IV.14
B2.J.010a,CI-0008e,,,Punic,,78fde6b062beff2ff2e1b3496e799ce2,G.IV.10,G.IV.10
B2.J.010a,CI-0007e,,,Punic,,ab980f52ce12b17fab321a6dcae2e067,"G.IV.10,14","G.IV.10; G.IV.14"
B2.J.010a (assumed feature continued under later walls),CI-0006r,,,Punic,,a17271cfee43f13ab98d2d1d8d3b8f5f,"G.IV.10,13,14","G.IV.10; G.IV.13; G.IV.14"
B2.J.310,TO-A0183e,,,Punic,,2168c8d92c7ef057f44f91bf2aa89a0c,"G.IV.11,12","G.IV.11; G.IV.12"
B2.J.310,TO-A0184e,,,Punic,,a6e4f59d741e92496f533bdd8cb3ca43,"G.IV.8,12","G.IV.8; G.IV.12"
"D1990.K.152 (assumed E side abutting MU-SX0040r; assumed W side flush with AX-001; assumed N and S sides perpendicular to AX-020; assumed width identical to MU-SX0042r)",MU-FA0117h,,,Roman,"Phase 1, Phase 2",8d2deafed7353c0055d80ee19a1e0db9,"G.XII.11,12,15,16; H.XI.16; H.XII.3,4,5,6,7,9; I.XI.8,10,11,12,13,14; I.XII.1; J.X.15,16; J.XI.1,2,3,4,5,6; K.X.4,7,8,9,10,11,13; L.IX.14,15; L.X.1,2,3,5","G.XII.11; G.XII.12; G.XII.15; G.XII.16; H.XI.16; H.XII.3; H.XII.4; H.XII.5; H.XII.6; H.XII.7; H.XII.9; I.XI.8; I.XI.10; I.XI.11; I.XI.12; I.XI.13; I.XI.14; I.XII.1; J.X.15; J.X.16; J.XI.1; J.XI.2; J.XI.3; J.XI.4; J.XI.5; J.XI.6; K.X.4; K.X.7; K.X.8; K.X."
"D1990.K.151 (assumed E side abutting MU-FA0115h; assumed width identical to MU-FA0115h; assumed W side abutting MU-FA0117h; assumed N side flush with AX-004)",MU-FA0116h,,,Roman,Phase 1,dacd778a5e92179db1039df5a4e849a4,"L.IX.12,15,16; M.IX.6,7,9,10","L.IX.12; L.IX.15; L.IX.16; M.IX.6; M.IX.7; M.IX.9; M.IX.10"
B1.J.100b,CI-0013e,,,Punic,,bd0ab69550d646d7e3e0c14e4b58633d,"E.V.11,12","E.V.11; E.V.12"
"D1990.K.151 (assumed location on the quarters between PI-E0007e and PI-E0010h; assumed length and width about 1.8 m)",PI-E0012h,,stones bound with clay,Roman,"Phase 1, Phase 2",d5be16aae2203fea8bfa7169a7d93aa8,E.V.9,E.V.9
"D1990.K.151 (assumed location from figure; assumed length and width about 1.8 m)",PI-X0003h,,,Roman,"Phase 1, Phase 2",eeafbe780c660a1adfdfebdc80cc6dde,F.VIII.3,F.VIII.3
"B2.J.010a (assumed N side flush with AX-009; assumed S side flush with AX-010; assumed E side abutting MU-FA0062h and Mu-AR0062h)",MU-SG0006r,wall G,,Roman,"Phase 1, Phase 2",114f20f8f64166f0b2409de2f7f60ad3,"H.III.11,12,15,16; I.II.16; I.III.3,4,5,6,7,9,10; J.II.13,14; J.III.1","H.III.11; H.III.12; H.III.15; H.III.16; I.II.16; I.III.3; I.III.4; I.III.5; I.III.6; I.III.7; I.III.9; I.III.10; J.II.13; J.II.14; J.III.1"
B2.J.010a,MU-SX0009r,,,Roman,"Phase 1, Phase 2",fc8aa007509e5461f096cda2051312b6,"H.III.4,8; I.III.5,9","H.III.4; H.III.8; I.III.5; I.III.9"
B3.P.064a,MU-AS0012e,,"opus quadratum (base); brick-like stonework (impost)",Roman,Phase 2,58f4e6ada1323ecce2bd00060da8d08d,"M.VIII.14,15","M.VIII.14; M.VIII.15"
B3.P.064a (feature exists but is hidden by other features),MU-AR0092r,,opus quadratum,Roman,Phase 2,865101a80308fdd4ecf26ade0ea01885,"M.VIII.14; M.IX.2,3,7","M.VIII.14; M.IX.2; M.IX.3; M.IX.7"
B3.P.064a (feature exists but is hidden by other features),MU-AR0091r,,opus quadratum,Roman,Phase 2,83ea7288f6fae1ecc56434c60ca5c100,"M.VIII.15,16; M.IX.4","M.VIII.15; M.VIII.16; M.IX.4"
B3.P.064a (exists but is hidden by other features),MU-AS0068r,,"opus quadratum (base); brick-like stonework (impost)",Roman,Phase 2,de36db97707093ba91846d98121f4c10,"M.VIII.10,11,14,15; M.IX.2","M.VIII.10; M.VIII.11; M.VIII.14; M.VIII.15; M.IX.2"
B3.P.064a,MU-AR0013e,,opus quadratum,Roman,Phase 2,4dae6a1c30f0b29318097a328f1e5076,"M.VIII.14,15; M.IX.2,3,7","M.VIII.14; M.VIII.15; M.IX.2; M.IX.3; M.IX.7"
"B3.P.064a (assumed thickness 0.5 m from intrados in map, thinned where needed to make room for adjacent substructure wall)",MU-AS0066r,,"opus quadratum (base); brick-like stonework (impost)",Roman,Phase 2,4a4b2cb21887f8dd23dcaec70f86cae2,"L.V.10,11,14,15; L.VI.2,3,7,8,12,16; M.VI.9,13; M.VII.1,2,5,6,10,11,14,15,16; M.VIII.3,4,8,12; N.VIII.5,9","L.V.10; L.V.11; L.V.14; L.V.15; L.VI.2; L.VI.3; L.VI.7; L.VI.8; L.VI.12; L.VI.16; M.VI.9; M.VI.13; M.VII.1; M.VII.2; M.VII.5; M.VII.6; M.VII.10; M.VII.11; M.VII.14; M.VII.15; M.VII.16; M.VIII.3; M.VIII.4; M.VIII.8; M.VIII.12; N.VIII.5; N.VIII.9"
B3.P.064a,MU-AR0012e,,opus quadratum,Roman,Phase 2,19d4914568ad8afc05f6b97147bd5ca0,"M.VIII.15,16; M.IX.4","M.VIII.15; M.VIII.16; M.IX.4"
B3.P.064a (assumed southward extent symmetrical to northward extent shown in map),MU-FA0088r,,opus quadratum,Roman,Phase 2,74dfe9233c7c7cc73dcb23cebdd32486,"M.VI.10,11,14,15","M.VI.10; M.VI.11; M.VI.14; M.VI.15"
B3.P.064a,MU-AS0010e,,,Roman,Phase 2,f5bc37f768d6a8a5bbdddf4fabafb999,M.VI.13,M.VI.13
B3.P.064a,MU-FA0006e,,opus quadratum,Roman,Phase 2,ddaf22ec85d0d5fe7aaf43a741b3792c,"M.VI.10,11,14,15","M.VI.10; M.VI.11; M.VI.14; M.VI.15"
B3.P.064a,MU-AS0009e,,,Roman,Phase 2,02ae2c6c8b8ffdb6ca26a99b55f29be2,"L.VI.12,16; M.VI.9","L.VI.12; L.VI.16; M.VI.9"
B2.J.010a,MU-IA0005e,,,Punic,,7eb6a94f5c62bd06329f2d57f3109f9a,F.IV.12,F.IV.12
B2.J.218 (assumed feature continues unfer PI-E0002e,MU-IC0032r,,,Punic,,191604ff457c4180ad3189bdc341d0ab,"G.III.16; H.III.13","G.III.16; H.III.13"
B2.J.060a,MU-IC0064e,,,Punic,,ce018861836d7f6743dc89f79ab21947,H.IV.11,H.IV.11
B2.J.106a,MU-IE0028e,j of block E,,Punic,,4b5444bfc6c9fdcf4d10bf8f26c52a63,H.III.1,H.III.1
D1990.K.148,MU-SK0005e,wall K,opus caementicium,Roman,Phase 2,5ba2eaedffc5734b92e0dcfdca64e2ad,G.V.8,G.V.8
GD1980.P.320,MU-FA0018r,,opus quadratum,Roman,"Phase 1, Phase 2",bd149e2de36cc87d7381814a0af6c0d1,"C.III.16; C.IV.3,4","C.III.16; C.IV.3; C.IV.4"
GD1980.P.320,MU-FA0017r,,opus quadratum,Roman,"Phase 1, Phase 2",c0c7d0ed3453b89a404bef0c6cf6e95d,C.IV.3,C.IV.3
"D1990.K.151 (assumed E side flush with line between NE corner of MU-AR0093h and SE corner of MU-AR0108h; assumed W side flush with line between NW corner of MU-AR0093h and SW corner of MU-AR0108h",MU-SX0055h,,,Roman,Phase 1,8a270af0e12611a67f291dc131838f4d,"K.VI.3,4,8,12; L.VI.5,9,13,14; L.VII.2,6,7,11,12,15,16; L.VIII.4; M.VIII.1,5,9,10,14; M.IX.2","K.VI.3; K.VI.4; K.VI.8; K.VI.12; L.VI.5; L.VI.9; L.VI.13; L.VI.14; L.VII.2; L.VII.6; L.VII.7; L.VII.11; L.VII.12; L.VII.15; L.VII.16; L.VIII.4; M.VIII.1; M.VIII.5; M.VIII.9; M.VIII.10; M.VIII.14; M.IX.2"
"D1990.K.151 (assumed W side continuous with MU-SX0047r; assumed identical width and orientation to MU-SX0047r; assumed E side abutting MU-SX0055h)",MU-SX0054h,,,Roman,Phase 1,ec039aacd736ef522fed07b588d5faae,"J.VI.12,16; K.VI.3,4,5,6,7,8,9,10","J.VI.12; J.VI.16; K.VI.3; K.VI.4; K.VI.5; K.VI.6; K.VI.7; K.VI.8; K.VI.9; K.VI.10"
"D1990.K.151 (assumed W side continuous with MU-SX0045r; assumed identical width and orientation to MU-SX0045r; assumed E side abutting MU-SX0055h)",MU-SX0053h,,,Roman,Phase 1,e701dfcc209161ecb17187ded8a1ca73,"L.VIII.16; L.IX.3,4,6,7; M.VIII.13,14; M.IX.1","L.VIII.16; L.IX.3; L.IX.4; L.IX.6; L.IX.7; M.VIII.13; M.VIII.14; M.IX.1"
